position,mean_energy_mj,std_energy_mj,min_energy_mj,max_energy_mj,count,phase
95,4745.293,6095.2026,1600.8667,36993.0,90,decode
96,4757.3241,6323.7029,1642.1333,36311.0,90,decode
97,4737.4831,6297.1497,1556.3667,40008.0,90,decode
98,4760.5474,6342.1324,1583.9,37980.0,90,decode
99,4746.8316,6268.7809,1596.0667,38962.9999,90,decode
100,4817.7984,6370.966,1597.5,37974.0001,90,decode
101,4732.3752,6194.3127,1610.8667,38347.0001,90,decode
102,4818.0911,6552.2212,1652.5,37849.0,90,decode
103,4756.4197,6289.9229,1559.1667,37934.0,90,decode
104,4827.0951,6539.2358,1655.4333,39975.0,90,decode
105,4804.9032,6408.6755,1610.4,37603.0002,90,decode
106,4746.6331,6319.652,1556.3667,38434.9999,90,decode
107,4755.3165,6122.8618,1573.8,36286.9999,90,decode
108,4779.6318,6321.9711,1640.1,38585.0002,90,decode
109,4760.3862,6212.5809,1605.7241,35426.0,90,decode
110,4774.4538,6324.8602,1656.9667,37800.9999,90,decode
111,4737.5631,6189.3175,1541.3667,36526.0001,90,decode
112,4806.7717,6364.4802,1588.1333,36623.9997,90,decode
113,4771.6653,6245.7969,1557.3667,36723.0002,90,decode
114,4772.9619,6223.0236,1633.4333,37135.0002,90,decode
115,4766.2024,6401.1892,1625.6667,40503.9998,90,decode
116,4775.5915,6377.2968,1630.1333,37554.0,90,decode
117,4818.787,6508.485,1582.7586,40198.0,90,decode
118,4818.8969,6531.1464,1547.2333,39900.9999,90,decode
119,4812.2306,6349.7008,1604.4333,36788.0002,90,decode
120,4769.3496,6225.3473,1625.9667,37123.0,90,decode
121,4740.1984,6218.0866,1582.3,40051.0001,90,decode
122,4831.0132,6360.9624,1571.4667,36402.9998,90,decode
123,4764.9483,6433.3148,1609.8,39181.0,90,decode
124,4791.1154,6312.5184,1575.7667,36166.0,90,decode
125,4770.1841,6336.322,1606.3,36924.9998,90,decode
126,4761.4772,6257.0426,1627.2,39073.0002,90,decode
127,4867.933,6660.1034,1582.0,38687.0,90,decode
128,4746.0581,6167.1976,1675.3333,39102.0,90,decode
129,4780.8394,6413.7423,1607.1,39313.9998,90,decode
130,4786.6352,6510.3698,1591.4667,38576.9999,90,decode
131,4809.79,6309.4214,1650.2333,39144.0001,90,decode
132,4795.2231,6485.211,1584.2667,39788.9999,90,decode
133,4785.1121,6346.049,1605.7,38543.0002,90,decode
134,4755.6484,6253.1862,1536.5667,39933.0,90,decode
135,4838.2564,6611.2661,1589.8667,36902.9999,90,decode
136,4715.7106,6133.0316,1587.5667,37026.0,90,decode
137,4880.3514,6679.4422,1588.7,39099.9999,90,decode
138,4757.4559,6233.9679,1653.7241,37457.9997,90,decode
139,4899.6431,6731.4495,1610.0333,39951.0002,90,decode
